name	family	comment	citation_total	citation_prop_ane	citation_prop_dyso	citation_prop_endo	citation_prop_epi	citation_prop_hem	citation_prop_hydro	citation_prop_other	fruit_type	dia_type	dia_exposure	dia_hetero	dia_app_nutrient	dia_app_elon	dia_app_hook	dia_app_flat	dia_app_ballo	dia_app_muci	dia_app_other	dia_app_no	dia_morph	dia_mass	dia_surfacestructure	dia_length	dia_width	dia_height	dia_shape	dia_form	vterm	rank_ane	rank_hydro	rank_epi_wool	diaspore_seeds_class
Hierochloe australis (Schrad.) Roem. & Schult.	Poaceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	1	0	0	1	0	0	0	0	fruit|1c.3|	NA	0.76	4.32	2.23	1.05	0.1	spherical	2.34	0.55	0.74	0.71	1
Hierochloe hirta (Schrank) Borbás	Poaceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	1	0	0	1	0	0	0	0	fruit|1c.3|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Hierochloe odorata agg.	Poaceae	-	3	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	1	0	0	1	0	0	0	0	fruit|1c.3|	NA	0.85	4.2	2.36	NA	NA	NA	1.38	0.75	0.76	0.61	1
Himantoglossum hircinum (L.) Spreng.	Orchidaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Hippocrepis comosa L.	Fabaceae	-	6	0.33	0	0.5	0.17	0	0	0	non-fleshy fruit	fruit segment	exposed	0	1	0	0	0	0	0	0	0	segm|1c|	3.8785	0.89	5.52	3.27	NA	0.11	elongated & flat	3.5	0.35	NA	0.56	1
Hippophae rhamnoides L.	Elaeagnaceae	-	6	0	0.17	0.33	0	0.33	0	0.17	fleshy fruit	fruit	exposed	0	1	0	0	0	0	0	0	0	fruit|1a|	300	0.87	7.91	2.92	2	0.11	spherical	8.18	0.18	0.15	0.03	1
Hippuris vulgaris L.	Plantaginaceae	-	2	0	0	0.5	0	0.5	0	0	fleshy fruit	fruit	exposed	0	1	0	0	0	0	0	0	0	fruit|1a|	NA	0.96	1.88	1.05	1	0.05	spherical	5.46	0.2	NA	NA	1
Hirschfeldia incana (L.) Lagr.-Foss.	Brassicaceae	-	2	0	0	0	0.5	0.5	0	0	fruit with lateral aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.1578	0.98	1.13	1.1	0.98	0	spherical	3.42	0.36	NA	0.62	1
Holcus lanatus L.	Poaceae	other diaspore-types: fruit|1c.3.4b|	36	0.03	0	0.28	0.22	0.31	0.03	0.14	non-fleshy fruit	fruit	covered partly	1	1	1	1	1	0	0	0	0	fruit|1c.3.4b.4c.5|	0.461333	0.73	5.79	2.39	1.13	0.12	elongated & flat	1.18	0.77	0.42	0.83	1
Holcus mollis L.	Poaceae	other diaspore-types: fruit|1c.3.4b|	6	0.17	0	0	0.5	0.33	0	0	non-fleshy fruit	fruit	covered partly	1	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4c|	NA	0.7	5.45	1.97	0.9	0.13	elongated & flat	0.79	0.9	0.08	0.82	1
Holosteum umbellatum L.	Caryophyllaceae	-	2	0	0.5	0	0	0.5	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.086	0.97	0.94	0.77	NA	0.06	spherical	1.6	0.73	NA	0.38	1
Homogyne alpina (L.) Cass.	Asteraceae	-	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.94	NA	14.82	13.88	13.28	0	spherical	0.42	0.95	0.45	NA	1
Homogyne discolor (Jacq.) Cass.	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	0.18	11.29	8.01	NA	NA	NA	0.63	0.92	NA	NA	1
Honckenya peploides (L.) Ehrh.	Caryophyllaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.98	3.67	2.92	NA	0.05	spherical	9.27	0.08	0.86	0.1	1
Hordelymus europaeus (L.) Jessen ex Harz	Poaceae	-	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4c|	7.4	0.84	16.84	2.06	NA	0.19	elongated	2.24	0.52	0.08	0.54	1
Hordeum jubatum L.	Poaceae	-	4	0	0	0	0.25	0.25	0.25	0.25	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4d|	NA	0.63	15.1	3.57	NA	NA	NA	NA	0.82	NA	NA	1
Hordeum marinum agg.	Poaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4d|	NA	NA	9.98	2.73	1.24	0.15	elongated	2.34	0.47	0.57	NA	1
Hordeum murinum L.	Poaceae	-	5	0	0.2	0	0.4	0.2	0	0.2	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4d|	NA	0.28	29.48	15.39	0.5	0.16	flat	2.41	0.53	0.42	NA	1
Hordeum secalinum Schreb.	Poaceae	-	2	0	0	0.5	0.5	0	0	0	non-fleshy fruit	fruit	covered partly	0	1	1	0	1	0	0	0	0	fruit|1c.3.4b.4d|	NA	0.42	16.98	2.58	NA	NA	NA	6.97	0.21	NA	NA	1
Horminum pyrenaicum L.	Lamiaceae	other diaspore-types: fruit|6|	1	0	0	0	0	0	0	1	non-fleshy fruit	fruit segment	covered partly	1	0	0	0	0	0	1	0	0	segm|6|	NA	0.94	1.56	1.13	0.8	0.04	spherical	2.95	0.43	NA	0.5	1
Hornungia petraea (L.) Rchb.	Brassicaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.1092	0.97	0.89	0.41	0.3	0.08	spherical	2.11	0.63	NA	0.66	1
Hottonia palustris L.	Primulaceae	other diaspore-types: fruit|2|	1	0	0	0	0	0	1	0	fruit with lateral aperture	seed	enclosed	1	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	1	0.5	0.5	0.06	spherical	NA	NA	NA	NA	1
Humulus lupulus L.	Cannabaceae	-	4	0.5	0	0	0	0.5	0	0	non-fleshy fruit	fruit	exposed	0	0	0	0	1	0	0	0	0	fruit|3|	NA	0.95	15.92	6.61	NA	0.13	flat	NA	0.92	0.69	0.17	1
Hutchinsia alpina (L.) R. Br.	Brassicaceae	-	5	0	0	0	0	0	0.8	0.2	fruit with lateral aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.102	0.92	1.3	0.9	0.59	0.05	spherical	NA	0.51	NA	0.68	1
Hyacinthoides non-scripta (L.) Chouard ex Rothm.	Asparagaceae	-	3	0	0	0.33	0.33	0.33	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	1	2.36	1.81	1.5	0.02	spherical	12.04	0.05	NA	0.1	1
Hydrilla verticillata (L. f.) Royle	Hydrocharitaceae	other diaspore-types: seed|7a| & fruit|1a|	NA	NA	NA	NA	NA	NA	NA	NA	not applicable	specialized vegetative part	not applicable	1	0	0	0	0	0	0	1	0	vege|8|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
Hydrocharis morsus-ranae L.	Hydrocharitaceae	other diaspore-types: seed|7b| & fruit|1a|	NA	NA	NA	NA	NA	NA	NA	NA	not applicable	specialized vegetative part	not applicable	1	0	0	0	0	0	0	1	0	vege|8|	NA	NA	10	10	10	0	spherical	1.41	0.77	NA	NA	0
Hydrocotyle vulgaris L.	Araliaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	1	0	0	0	0	fruit|3.4b|	NA	0.84	2.67	1.97	1	0.07	spherical	2.56	0.51	NA	0.86	2
Hyoscyamus niger L.	Solanaceae	-	5	0	0	0	0	1	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.81	0.95	1.58	1.34	NA	0.06	spherical	4.59	0.26	NA	0.23	1
Hypericum elegans Stephan ex Willd.	Hypericaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.98	0.92	0.4	0.3	0.09	spherical	2.23	0.58	0.63	0.36	1
Hypericum elodes L.	Hypericaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.97	0.88	0.7	0.57	0.02	spherical	NA	0.7	0.89	NA	1
Hypericum hirsutum L.	Hypericaceae	-	3	0.67	0	0	0	0.33	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	0.13	0.92	0.97	0.41	NA	0.09	spherical	1.76	0.69	NA	0.41	1
Hypericum humifusum L.	Hypericaceae	-	1	1	0	0	0	0	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.98	0.66	0.36	NA	0.03	spherical	1.6	0.73	0.74	0.41	1
Hypericum maculatum agg.	Hypericaceae	-	1	0	0	0	1	0	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	0.02368	0.96	0.86	0.39	NA	0.08	spherical	1.59	0.73	NA	0.46	1
Hypericum montanum L.	Hypericaceae	-	1	1	0	0	0	0	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	0.044933	0.97	0.89	0.34	0.3	0.09	spherical	1.37	0.79	NA	0.41	1
Hypericum perforatum L.	Hypericaceae	-	12	0.08	0	0	0.42	0.17	0.08	0.25	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	0.106075	0.97	1.05	0.52	NA	0.07	spherical	1.34	0.76	0.35	0.36	1
Hypericum pulchrum L.	Hypericaceae	-	2	0.5	0	0	0	0.5	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	0.093346	0.96	1.28	0.42	0.4	0.1	elongated	1.81	0.67	NA	0.39	1
Hypericum quadrangulum L.	Hypericaceae	-	1	0	0	0	0	1	0	0	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.93	0.92	0.33	NA	0.09	spherical	1.4	0.56	NA	0.45	1
Hypericum x desetangsii Lamotte	Hypericaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Hypochaeris glabra L.	Asteraceae	-	3	0.33	0	0	0.67	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	0.49	9.97	2.19	NA	0.06	spherical	NA	0.94	NA	NA	1
Hypochaeris maculata L.	Asteraceae	-	7	0.57	0	0	0.14	0.14	0	0.14	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	1.566667	0.32	22.86	10.61	NA	0.06	spherical	0.57	0.93	NA	0.94	1
Hypochaeris radicata L.	Asteraceae	-	11	0.27	0	0	0.09	0.36	0	0.27	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.82	0.42	20.09	4.3	NA	NA	NA	0.45	0.95	0.64	0.94	1
Hypochaeris uniflora Vill.	Asteraceae	-	1	1	0	0	0	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.7	NA	NA	NA	NA	0.08	spherical	0.62	0.92	NA	NA	1
Hyssopus officinalis L.	Lamiaceae	other diaspore-types: fruit|3.4b.5|	2	0	0	0	0.5	0.5	0	0	non-fleshy fruit	fruit segment	covered partly	1	0	0	0	0	0	1	0	0	segm|6|	NA	0.99	2.37	1.14	NA	0.08	spherical	4.49	0.26	NA	0.47	1
Iberis amara L.	Brassicaceae	-	1	0	0	0	0	1	0	0	fruit with lateral aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7b|	3.17	0.99	3.26	2.12	NA	0.11	flat	5.06	0.22	NA	0.28	1
Iberis intermedia Guers.	Brassicaceae	other diaspore-types: seed|6|	NA	NA	NA	NA	NA	NA	NA	NA	fruit with lateral aperture	seed	covered partly	1	0	0	0	0	0	0	0	1	seed|7b|	NA	NA	4	2	1	0.1	spherical	NA	NA	NA	NA	1
Ilex aquifolium L.	Aquifoliaceae	-	5	0	0	0.8	0	0.2	0	0	fleshy fruit	fruit	exposed	0	1	0	0	0	0	0	0	0	fruit|1a|	480	NA	7	6	6	0	spherical	13.82	0.03	NA	NA	2
Illecebrum verticillatum L.	Caryophyllaceae	other diaspore-types: fruit|4d.5|	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	1	0	0	0	0	0	0	0	1	seed|7b|	NA	0.79	1.63	1.06	NA	0.07	spherical	1.69	0.71	0.46	0.5	1
Impatiens glandulifera Royle	Balsaminaceae	-	3	0	0	0.33	0	0.33	0	0.33	explosive release mechanism	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	2.553333	0.96	3.53	2.03	NA	0.04	spherical	7.47	0.12	NA	0.09	1
Impatiens noli-tangere L.	Balsaminaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	explosive release mechanism	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.98	4.5	NA	NA	NA	NA	7.46	0.12	0.37	0.1	1
Impatiens parviflora DC.	Balsaminaceae	-	1	0	0	0	0	1	0	0	explosive release mechanism	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	9.4	0.97	4.27	2.07	1	0.1	spherical	7.59	0.12	NA	0.09	1
Inula britannica L.	Asteraceae	-	2	0.5	0	0	0.5	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	0.15	7.14	5.22	NA	NA	NA	0.22	0.98	0.89	1	1
Inula conyzae (Griess.) Meikle	Asteraceae	-	8	0.38	0	0.13	0.25	0	0	0.25	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.245	NA	NA	NA	NA	NA	NA	0.32	0.97	0.61	NA	1
Inula germanica L.	Asteraceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	0.11	13.01	8.14	NA	NA	NA	0.2	0.99	NA	1	1
Inula graveolens (L.) Desf.	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Inula helenium L.	Asteraceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	1.6736	0.15	16.01	10.92	NA	NA	NA	NA	0.91	NA	0.97	1
Inula helvetica Weber	Asteraceae	-	1	0	0	0	1	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	0.24	9	7.19	NA	NA	NA	0.34	0.96	NA	0.98	1
Inula hirta L.	Asteraceae	-	3	0.67	0	0	0.33	0	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.254	0.21	8.66	6.7	NA	0.01	spherical	0.65	0.92	NA	0.98	1
Inula salicina L.	Asteraceae	-	4	0.5	0	0	0.25	0.25	0	0	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	0.107	0.17	10.02	7.41	NA	NA	NA	0.23	0.98	NA	0.99	1
Inula spiraeifolia L.	Asteraceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	exposed	0	0	1	0	0	0	0	0	0	fruit|4d|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Iris aphylla L.	Iridaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.95	5.54	3.83	2	0.07	spherical	15.16	0.02	NA	NA	1
Iris germanica L.	Iridaceae	-	1	0	0	0	0	1	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	49.252	0.95	5.82	3.78	2	0.07	spherical	14.02	0.03	NA	0.04	1
Iris pseudacorus L.	Iridaceae	-	7	0	0	0	0.14	0.14	0.71	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	1	0	0	0	seed|2|	NA	0.98	NA	NA	NA	0.1	flat	4.24	0.28	0.89	0.04	1
Iris sambucina L.	Iridaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.96	6.8	5.67	NA	NA	NA	11.93	0.05	NA	NA	1
Iris sibirica L.	Iridaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.98	5.43	3.68	NA	0.11	flat	6.16	0.17	0.74	0.08	1
Iris spuria L.	Iridaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.96	5.17	4.35	2	0.07	spherical	8.47	0.1	0.62	0.07	1
Iris variegata L.	Iridaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7a|	NA	0.87	4.42	3.1	NA	NA	NA	14.84	0.03	NA	0.05	1
Isatis tinctoria L.	Brassicaceae	other diaspore-types: fruit|2.3.4c|	6	0.17	0	0	0.17	0.67	0	0	fruit with lateral aperture	seed	covered partly	1	0	0	0	0	0	0	0	1	seed|7b|	5.83	0.95	15.04	4.17	NA	0.15	elongated	1.97	0.64	NA	0.25	1
Isolepis fluitans (L.) R. Br.	Cyperaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	non-fleshy fruit	fruit	covered partly	0	0	0	0	0	0	0	0	1	fruit|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Isolepis setacea (L.) R. Br.	Cyperaceae	-	4	0	0	0.25	0.5	0	0.25	0	non-fleshy fruit	fruit	covered partly	0	0	0	0	0	0	0	0	1	fruit|7a|	0.0832	0.93	1	NA	NA	0.05	spherical	1.95	0.64	NA	0.69	1
Iva xanthiifolia Nutt.	Asteraceae	-	2	0	0	0	0.5	0	0.5	0	non-fleshy fruit	fruit	covered partly	0	0	0	0	0	0	0	0	1	fruit|7b|	1.07	0.96	2.62	1.5	0.8	0.08	spherical	4.29	0.28	NA	0.47	1
Jasione laevis Lam.	Campanulaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	NA	0.99	NA	NA	NA	0.11	spherical	1.96	0.64	0.34	0.39	1
Jasione montana L.	Campanulaceae	-	1	0	0	0	0	1	0	0	fruit with upright aperture	seed	enclosed	0	0	0	0	0	0	0	0	1	seed|7b|	0.015	0.99	0.6	0.15	NA	0.11	flat	0.95	0.89	0.56	0.44	1
Jovibarba sobolifera (Sims) Opiz	Crassulaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	0	0	1	seed|7a|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Juglans regia L.	Juglandaceae	-	10	0	0.6	0	0	0.4	0	0	non-fleshy fruit	fruit	exposed	0	1	0	0	0	0	0	0	0	fruit|1c|	5980.425	NA	23	21.5	21	0	spherical	26.29	0	NA	NA	1
Juncus acutiflorus Ehrh. ex Hoffm.	Juncaceae	-	7	0.14	0	0.57	0.14	0.14	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.82	1.25	0.49	NA	NA	NA	1.18	0.83	0.89	0.8	1
Juncus alpinus Vill.	Juncaceae	-	2	0	0	0	0.5	0	0	0.5	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	1
Juncus anceps Laharpe	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	1
Juncus articulatus L.	Juncaceae	-	10	0	0	0.4	0.4	0	0.2	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.022542	0.93	0.52	0.28	NA	0.08	spherical	NA	0.86	0.82	0.74	1
Juncus atratus Krock.	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.88	0.56	0.22	NA	NA	NA	NA	0.86	0.82	0.79	1
Juncus balticus Willd.	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.96	0.69	0.42	NA	NA	NA	NA	0.85	0.81	0.68	1
Juncus bufonius agg.	Juncaceae	-	21	0	0	0.33	0.38	0.24	0.05	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.025	0.98	0.48	0.31	NA	0.04	spherical	1.43	0.77	0.69	0.7	1
Juncus bulbosus L.	Juncaceae	-	6	0	0	0.67	0.17	0	0.17	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	0.52	0.27	NA	0.07	spherical	1.24	0.83	0.89	0.69	1
Juncus capitatus Weigel	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	0.36	0.2	NA	NA	NA	0.96	0.88	0.89	0.72	1
Juncus compressus Jacq.	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	NA	NA	NA	NA	NA	1.27	0.82	0.68	0.71	1
Juncus conglomeratus L.	Juncaceae	-	4	0	0	0	0.25	0	0	0.75	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.97	0.45	0.22	NA	0.06	spherical	2.56	0.69	0.82	0.72	1
Juncus effusus L.	Juncaceae	-	24	0	0	0.29	0.25	0.25	0.08	0.13	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	0.0125	0.95	0.54	0.33	NA	0.07	spherical	2.54	0.65	0.49	0.73	1
Juncus ensifolius Wikstr.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.97	0.45	0.2	NA	NA	NA	NA	NA	NA	NA	1
Juncus filiformis L.	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.99	0.53	0.3	NA	0.04	spherical	4.18	0.45	0.76	0.68	1
Juncus gerardii Loisel.	Juncaceae	-	5	0	0	0.6	0.2	0	0.2	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.92	0.43	0.27	NA	0.04	spherical	1.09	0.81	0.89	0.75	1
Juncus inflexus L.	Juncaceae	-	4	0	0	0.25	0.5	0.25	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	0.5	NA	NA	0.1	spherical	NA	0.78	NA	NA	1
Juncus jacquinii L.	Juncaceae	-	1	1	0	0	0	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	1	0	1	0	0	seed|3.6|	NA	0.82	1.68	0.34	0.3	0.15	elongated	1.03	0.86	NA	NA	1
Juncus maritimus Lam.	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.97	0.94	0.36	NA	0.08	spherical	1.2	0.79	0.89	0.7	1
Juncus pygmaeus Rich. ex Thuill.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	1
Juncus ranarius Perr. & Song.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.99	0.47	0.33	NA	0.04	spherical	1.61	0.74	0.86	0.69	1
Juncus sphaerocarpus Nees	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	0.49	0.31	NA	0.02	spherical	NA	NA	NA	0.72	1
Juncus squarrosus L.	Juncaceae	-	8	0.13	0	0.75	0.13	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.96	0.7	0.47	NA	0.04	spherical	2.13	0.62	NA	0.67	1
Juncus stygius L.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
Juncus subnodulosus Schrank	Juncaceae	-	1	0	0	0	1	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	NA	NA	NA	0.05	spherical	1.1	0.85	NA	0.71	1
Juncus tenageia Ehrh.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.98	0.4	0.21	NA	NA	NA	1.04	0.86	NA	0.7	1
Juncus tenuis Willd.	Juncaceae	-	4	0	0	0.25	0.5	0.25	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	NA	0.89	0.36	0.2	0.11	spherical	1.23	0.82	NA	NA	1
Juncus trifidus s.l. L.	Juncaceae	-	3	0.33	0	0	0	0	0.33	0.33	fruit with upright aperture	seed	covered partly	0	0	0	0	1	0	1	0	0	seed|3.6|	NA	0.88	1.79	0.8	NA	0.09	spherical	1.57	0.74	NA	0.56	1
Juncus trifidus ssp. monanthos (Jacq.) Asch. & Graebn.	Juncaceae	-	NA	NA	NA	NA	NA	NA	NA	NA	fruit with upright aperture	seed	covered partly	0	0	0	0	1	0	1	0	0	seed|3.6|	NA	0.85	1.77	0.76	NA	NA	NA	1.57	0.74	NA	NA	1
Juncus triglumis L.	Juncaceae	-	1	1	0	0	0	0	0	0	fruit with upright aperture	seed	covered partly	0	0	0	0	0	0	1	0	0	seed|6|	NA	0.95	2.35	0.41	0.25	0.16	elongated	NA	NA	NA	NA	1
