"ID","res","baseline_min_mat","baseline_1Q_mat","baseline_median_mat","baseline_mean_mat","baseline_3Q_mat","baseline_max_mat","baseline_sd_mat","trend_min_mat","trend_1Q_mat","trend_median_mat","trend_mean_mat","trend_3Q_mat","trend_max_mat","trend_sd_mat","Vel_min_mat","Vel_1Q_mat","Vel_median_mat","Vel_mean_mat","Vel_3Q_mat","Vel_max_mat","Vel_sd_mat","VelLat_min_mat","VelLat_1Q_mat","VelLat_median_mat","VelLat_mean_mat","VelLat_3Q_mat","VelLat_max_mat","VelLat_sd_mat","baseline_min_map","baseline_1Q_map","baseline_median_map","baseline_mean_map","baseline_3Q_map","baseline_max_map","baseline_sd_map","trend_min_map","trend_1Q_map","trend_median_map","trend_mean_map","trend_3Q_map","trend_max_map","trend_sd_map","Vel_min_map","Vel_1Q_map","Vel_median_map","Vel_mean_map","Vel_3Q_map","Vel_max_map","Vel_sd_map","VelLat_min_map","VelLat_1Q_map","VelLat_median_map","VelLat_mean_map","VelLat_3Q_map","VelLat_max_map","VelLat_sd_map","gVelEle_min_mat","gVelEle_1Q_mat","gVelEle_median_mat","gVelEle_mean_mat","gVelEle_3Q_mat","gVelEle_max_mat","gVelEle_sd_mat","baseline_min_sst","baseline_1Q_sst","baseline_median_sst","baseline_mean_sst","baseline_3Q_sst","baseline_max_sst","baseline_sd_sst","trend_min_sst","trend_1Q_sst","trend_median_sst","trend_mean_sst","trend_3Q_sst","trend_max_sst","trend_sd_sst","Vel_min_sst","Vel_1Q_sst","Vel_median_sst","Vel_mean_sst","Vel_3Q_sst","Vel_max_sst","Vel_sd_sst","VelLat_min_sst","VelLat_1Q_sst","VelLat_median_sst","VelLat_mean_sst","VelLat_3Q_sst","VelLat_max_sst","VelLat_sd_sst"
"A62_P1","1km",0.0797146,7.8451946,9.6545376,9.4418357,11.1899,15.4400604,2.3731371,0.0037546,0.0077229,0.0094978,0.0094497,0.0113536,0.0131032,0.0021349,0.0081311,0.017755,0.0346022,0.1160387,0.0962943,0.7252513,0.185954,-0.723756,-0.0124953,0.002263,0.0270591,0.0227164,0.7233612,0.1477194,6.7977352,13.0365267,17.1882954,22.9246845,23.5586109,156.8049469,19.0478088,0.0154205,0.0300648,0.0407079,0.0470829,0.0541178,0.2464101,0.0279268,0.0117963,0.0254096,0.0460462,0.069123,0.088749,0.2728697,0.0626589,-0.2723889,-0.0213225,-0.0003102,-0.0030818,0.0168493,0.270326,0.0533297,0.0029465,0.0057446,0.0077783,0.0089964,0.0103406,0.0470828,0.0053361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A62_P1","25km",3.1044724,8.0228313,9.0453674,9.2974874,10.6794003,16.6713165,1.9182469,0.0035154,0.0074851,0.0088832,0.0090355,0.0109954,0.012828,0.0021882,0.076744,0.1996994,0.2906949,0.3671866,0.4700235,1.2914889,0.2402085,-0.9440608,-0.1317799,0.022669,0.0033073,0.1532436,1.0122982,0.2481693,9.8784723,14.8405533,19.4461308,27.9995039,29.6879778,132.0944977,23.5553098,0.0207583,0.0354267,0.0466827,0.0556179,0.0569924,0.217698,0.0350235,0.0756999,0.2436045,0.5026473,0.5774533,0.7888007,1.708583,0.406916,-1.4857277,-0.3321384,-0.0917496,-0.1030238,0.0452009,1.5557142,0.4328957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A62_P1","50km",5.5847923,8.1924252,9.1596767,9.284612,10.5389566,14.0196167,1.4782173,0.0039932,0.0074735,0.0091712,0.0090773,0.0110594,0.012258,0.0020983,0.174949,0.3508761,0.470955,0.4891275,0.5895755,1.0466835,0.1893954,-0.583184,-0.081706,0.1238352,0.1429361,0.3640738,0.8152799,0.2932027,11.0765467,14.8762872,19.6296425,27.9778895,30.0150933,110.8362808,22.4283882,0.0231487,0.0372065,0.0474275,0.055216,0.054066,0.1779649,0.03173,0.0931854,0.3038621,0.6781979,0.7155711,1.0271696,1.9569876,0.4689172,-1.3999712,-0.5148183,-0.1616991,-0.2336551,0.035729,1.1923236,0.4302966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A63_P1","110km",-0.8809345,5.2944527,8.8679985,9.7187252,13.4934853,24.365538,5.539569,-0.0064915,0.014803,0.0209565,0.0218485,0.0276048,0.0481428,0.0099361,0.468324,1.0673438,1.6788832,2.1586302,2.7628118,6.8599372,1.5175122,-4.2572861,0.2322922,0.8413081,0.9889846,1.6072332,6.1472416,1.533397,8.3221884,26.5795317,31.779108,39.8296003,39.304203,247.4982147,30.0675679,-0.4064522,-0.1190551,-0.0525866,-0.0550013,0.014278,0.3121445,0.1002412,-7.1902251,-2.8347523,-0.9276746,-1.2346384,0.1609608,3.31039,2.472864,-5.7823796,-0.6349807,-0.0535568,-0.0964826,0.2585679,5.5223579,1.4338415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A63_P1","1km",-5.339843,5.5763293,8.7651684,9.3736066,12.3589821,25.4375381,5.4006856,-0.0121245,0.0146225,0.0208349,0.0214361,0.0274624,0.0454569,0.0099209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4245343,22.7810488,29.7502861,37.8793267,38.1941843,289.1306458,31.1207829,-0.7559618,-0.1194183,-0.0485286,-0.0583284,0.0089208,0.5678734,0.104966,-0.5687662,-0.1199371,-0.0283162,-0.0834581,0.0041385,0.1286124,0.1601338,-0.567394,-0.023727,-0.0003553,-0.0041697,0.0188741,0.5645161,0.1099593,-0.1572017,-0.024833,-0.0100915,-0.0121293,0.0018551,0.1180889,0.0218276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A63_P1","25km",-3.6948223,5.3914082,8.5537785,9.3669433,12.3111568,25.1573044,5.3578982,-0.0146466,0.0146188,0.0208253,0.0214581,0.0275186,0.0452155,0.0098879,0.1541847,0.431347,0.7359703,0.9085894,1.2305409,2.8381441,0.6337414,-2.5722282,-0.1284045,0.1646656,0.1958914,0.5264775,2.8230736,0.6733056,5.4540114,23.7584291,30.3757687,38.462265,37.6081591,281.6285095,30.9413643,-0.5649341,-0.1199169,-0.0494235,-0.0566517,0.0098201,0.577167,0.1031892,-3.6369567,-1.2923402,-0.3689169,-0.6189718,0.0443153,1.8385257,1.2475415,-3.5737476,-0.320604,-0.0118996,-0.0668056,0.1790332,3.6087079,0.8227471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A63_P1","50km",-3.0151848,5.2318097,8.4181973,9.207015,12.0374657,24.7695343,5.2284324,-0.0101691,0.0145162,0.0206206,0.021221,0.0269646,0.0448858,0.0096715,0.2482997,0.6433833,1.012629,1.3104001,1.755395,4.0589523,0.9057871,-3.7754295,-0.1123673,0.3601654,0.3443198,0.8191392,4.0271826,0.9479015,6.5280633,24.5731435,30.6954975,38.6569692,37.6076012,227.9194183,29.5304234,-0.453692,-0.1172536,-0.0486467,-0.0552255,0.0100898,0.4475929,0.0997005,-4.511569,-1.8064862,-0.5196543,-0.7876236,0.052034,2.3489273,1.5822891,-4.2513027,-0.4890108,-0.0268318,-0.1173557,0.2102409,4.0324616,0.9903336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P1","110km",10.7646477,11.618824,12.4345005,12.4575471,13.2377552,14.6988541,1.0407398,0.0380382,0.0474361,0.0530683,0.0536,0.0600426,0.0677869,0.0084421,1.5525196,3.5817156,4.6313841,4.662536,5.9457831,7.2644854,1.65446,-3.3789411,-0.8461223,-0.2494038,0.2359808,1.9275249,3.426523,1.7746314,36.6456757,46.6383066,67.6163521,63.5663839,74.7834053,86.4915695,16.8314593,-1.1545033,-0.373261,-0.1196068,-0.0895484,0.3303411,0.7279595,0.5047563,-11.3753633,-5.7946367,-2.4282433,-3.0625758,1.8299038,2.8668106,5.1442783,-10.7590017,-3.0596486,-2.2522054,-3.0483941,-1.1850764,-0.0342348,2.9960804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P1","1km",-2.5551224,7.9712769,11.0589142,10.2271646,13.0392628,16.854422,3.9742435,0.0423413,0.054841,0.0607185,0.0592998,0.0646283,0.0700966,0.0066067,0.0305663,0.0637806,0.1167797,0.179364,0.2360628,0.6840076,0.162082,-0.6769567,-0.0309809,0.0277023,0.0387873,0.0889323,0.6820024,0.1522479,34.6605148,56.6967163,67.9549065,73.2985104,85.1190052,171.0788879,22.5675276,-2.6956038,-1.18342,-0.4066677,-0.3730034,0.4388329,1.675437,0.9465912,-1.1191372,-0.3019811,-0.0709232,-0.165654,0.0751354,0.2344222,0.3280768,-1.1030552,-0.0928996,-0.0131513,-0.0227215,0.044518,1.1137664,0.2284326,-0.6190895,-0.2717917,-0.0933979,-0.0856663,0.1007851,0.3847915,0.2174001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P1","25km",4.600655,8.8211494,11.7262466,11.2623059,13.8555786,16.1674026,3.1901819,0.0411838,0.0520655,0.0589668,0.0570765,0.0629805,0.0687329,0.0076759,0.3357182,0.5402211,0.7748741,0.8378227,1.0326156,2.0384622,0.3910557,-1.435277,-0.2887722,0.5064595,0.3271631,0.7422292,1.8202391,0.6102169,32.2848816,55.3236275,67.3929825,72.6430117,88.0521812,134.3858337,24.6669968,-1.8064084,-0.9917378,-0.11943,-0.2360144,0.481504,1.2676823,0.8653318,-7.0630941,-4.1273201,-0.3682655,-1.4766707,0.606672,2.2158787,2.795744,-6.5054884,-1.3554138,-0.5406024,-0.8679023,-0.1668745,5.0515599,1.8810793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P1","50km",7.3044525,9.0172295,11.083477,11.0369765,12.7117409,15.4846405,2.3551736,0.0428741,0.0538006,0.0595048,0.0579418,0.0624153,0.0668921,0.0064994,0.6585061,0.8675959,1.0853101,1.2114579,1.5394628,2.5808556,0.4825553,-2.2205081,0.2598093,0.6781881,0.4178376,0.8156674,1.4666398,0.7969483,41.6127853,59.5695572,66.4944458,72.2358632,82.1415024,117.3499603,18.1711486,-1.6373436,-1.1288303,-0.425834,-0.3339925,0.4863378,0.9933943,0.8614803,-9.9476204,-6.4413624,-1.5987018,-2.7776519,0.6837851,1.5955603,3.9952378,-6.9213462,-3.3126099,-1.3280072,-1.9554152,-0.6397523,0.9418906,2.0356554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P2","110km",9.9930611,11.6324776,12.2962296,12.5651789,13.7122681,15.028035,1.3351352,0.0227769,0.0341216,0.0455597,0.0445017,0.0542719,0.0663177,0.0134104,1.9822866,3.2349927,4.2081838,4.4040895,4.9170647,11.0661383,1.9190523,1.1651593,2.4299154,2.8325708,2.8046903,3.3119323,4.2629662,0.7382163,34.699379,38.0875587,43.9307098,50.8502397,60.4072113,82.2203293,14.568796,-0.6004189,0.191998,0.6005344,0.5462876,0.8540562,1.5885488,0.5267618,-4.2491593,1.2959861,3.656723,6.230612,11.5121336,21.9619408,7.5640826,-12.5301943,-6.8623219,-3.0482624,-3.9403485,-1.810132,8.9222631,4.3645921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P2","1km",4.4200615,10.3555727,11.3817364,11.5154643,12.6672232,17.894072,1.9004127,0.0343627,0.0428268,0.0522585,0.0523879,0.0608194,0.0717975,0.010318,0.0599571,0.1455107,0.2415676,0.3015614,0.3962612,0.9646345,0.2099738,-0.9545968,-0.1155073,0.0065993,0.0082621,0.1272385,0.9451512,0.2251398,23.2289486,34.1226082,40.1219215,41.6714746,47.4151363,81.4040604,10.0143155,-0.4325048,-0.0096714,0.3591706,0.3834,0.7754656,1.5043044,0.4339878,-0.1749814,-0.0057702,0.1523705,0.2022694,0.3321603,0.9720169,0.268971,-0.9341537,-0.0817103,-0.0011433,-0.0053712,0.0713578,0.9388457,0.2013053,-0.0977513,-0.0021858,0.0811769,0.086653,0.1752645,0.3399908,0.0980865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P2","25km",8.5653679,10.9633062,11.9117252,12.363782,13.8252865,17.6172501,1.8562114,0.0330759,0.0414432,0.0494963,0.0509031,0.0602254,0.070141,0.0110541,0.603506,0.9808403,1.3343806,1.4051794,1.6887779,3.0890503,0.5541396,-2.5943773,-0.6151375,0.3590825,0.1917466,1.0617468,2.5909929,0.9953347,27.8004093,34.4241486,40.5385742,41.8870521,46.3973532,72.5825119,9.3741081,-0.4328254,0.0069839,0.3502539,0.3798363,0.7616519,1.3776423,0.4388366,-4.1139116,0.0086405,1.8344867,2.0987225,3.9934736,9.8458557,3.4573007,-7.0662622,-1.8426118,-0.7713743,-0.762673,0.3654798,7.6174874,2.2956572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A64_P2","50km",10.0689331,11.1844294,12.0197224,12.2837284,13.4397198,15.3610901,1.4076882,0.0338103,0.0413687,0.0480977,0.0504033,0.0597612,0.0688136,0.0106406,1.0178045,1.5188865,1.785953,2.2467895,3.002863,5.0374317,0.9784875,-2.6739967,-0.5905884,0.4955807,0.468359,1.4817652,4.0179858,1.3345404,29.6289215,35.5271063,40.9126835,42.1146965,46.7235365,62.5931549,8.0594727,-0.280599,0.0715245,0.4237423,0.4123998,0.7359943,1.2358149,0.4154791,-3.5815637,0.9058976,2.6548879,4.8537941,7.1400236,20.8426056,6.7828015,-14.0109825,-3.1153468,-1.0071898,-1.8458058,0.652622,4.4850154,3.9088914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A65_P1","110km",12.3379799,13.3890766,14.4618752,14.3750296,15.2851383,16.4165176,1.2770116,0.0150266,0.0196438,0.0221384,0.0214606,0.0234741,0.0261188,0.0033253,0.6921759,1.239185,1.7350593,1.8265452,2.3212377,3.0860665,0.8366951,0.6669302,0.981341,1.246454,1.2231986,1.3769514,1.8804382,0.3451631,100.0348129,107.9655552,115.4362373,112.0068544,116.5789318,118.7314682,6.4774796,-0.0176462,0.0043326,0.0256036,0.0530218,0.1027685,0.1627274,0.0668707,-0.1400982,0.0289237,0.5198871,0.8347836,1.4991522,3.0437117,1.0126265,-0.245756,0.0206679,0.4497278,0.7290617,1.1760205,2.9276786,0.9631455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A65_P1","1km",5.5877796,7.235482,8.2151882,8.2428723,9.1505697,10.984095,1.3182562,0.0233952,0.0235741,0.0236437,0.0236311,0.0237136,0.0237933,0.000102,0.0173093,0.0238176,0.0286599,0.0297279,0.0350445,0.0556371,0.0079627,-0.0423973,-0.0247654,-0.0181394,-0.0140723,-0.0046342,0.0330922,0.0162737,91.4229813,112.2133579,131.6714478,128.6988297,144.1774178,157.8516235,19.1762332,0.1080928,0.1298105,0.1536521,0.1504409,0.1706115,0.1879014,0.0227129,0.007238,0.0095091,0.012274,0.0142104,0.0166555,0.033846,0.0067214,-0.0200979,0.0003571,0.0076757,0.006486,0.0114452,0.0290626,0.008951,0.0288792,0.0346815,0.0410512,0.0401933,0.0455823,0.0502016,0.0060682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A65_P1","25km",11.1343948,11.6648991,11.8546638,12.173801,12.7138142,13.5376984,0.8171178,0.0232657,0.0235251,0.0236563,0.0236177,0.0237352,0.0237867,0.0001607,0.2481771,0.3534928,0.4687116,0.5020513,0.6496436,0.8238868,0.1942274,-0.3369466,-0.2859501,-0.2235413,-0.099752,-0.0096758,0.5690686,0.2877743,103.3910675,112.9435921,121.0975952,116.9766201,122.3147926,125.8151398,7.6833476,0.0617821,0.1033192,0.1376285,0.1304591,0.1572663,0.1877091,0.0387188,0.254043,0.2775108,0.3118049,0.3126977,0.3381674,0.3848389,0.0412607,0.25331,0.2762351,0.3106047,0.3103727,0.3359787,0.3805887,0.0406255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A65_P1","50km",11.1953133,12.2410622,12.7290443,12.6734685,13.0952286,14.00569,0.7736279,0.0219447,0.0227646,0.0231382,0.0230738,0.0232764,0.0240094,0.0005544,0.6985259,0.7553631,1.0031241,1.0722737,1.2781932,1.8588353,0.3509042,-0.7742141,-0.5588489,-0.4013804,-0.1312907,0.1463896,1.1355648,0.5850861,98.8075027,112.7284012,116.5255051,121.125976,132.4993744,143.5884247,14.476747,-0.0309167,0.0411428,0.0767883,0.0790003,0.130503,0.188358,0.0694199,-0.0595095,0.1111185,0.2153817,0.2512991,0.4045451,0.6415852,0.2268277,0.04586,0.1101652,0.2068338,0.2687627,0.3935756,0.6294163,0.1946245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A66_P1","110km",11.1264519,11.3459839,11.8312935,11.9911656,12.4102699,13.7615509,0.8829296,0.0427592,0.0431442,0.0434186,0.0433455,0.0435755,0.0436367,0.0003041,1.6612343,3.0493436,4.1875815,4.2682285,5.3067241,7.0098486,1.9079761,-1.5448865,0.1335472,0.571538,0.7573539,1.7321659,2.0584903,1.2060358,38.8543358,63.2686501,66.8061218,66.0922911,82.2633667,84.2167053,17.1840236,-0.1550737,-0.1283562,-0.0836699,-0.0931912,-0.0617371,-0.0272801,0.0444666,-1.0410135,-0.6049677,-0.2631374,-0.4701268,-0.2471076,-0.1130001,0.3330563,-0.5683826,-0.3518717,-0.2533599,-0.2979387,-0.2183702,-0.1128306,0.1481589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A66_P1","1km",1.751045,7.1925331,8.7658104,8.3205967,9.7469067,12.4258255,2.0736718,0.0431862,0.0434235,0.0434918,0.0434721,0.0435372,0.0436915,8.93e-05,0.0249651,0.0455874,0.0729016,0.08637,0.1142861,0.2631653,0.0511607,-0.2096983,-0.0247626,0.0124233,0.012132,0.0437581,0.2415733,0.0566585,74.7393646,108.9127884,123.6164017,125.6970828,143.1320419,175.0066223,22.2443138,-0.2393764,-0.1738791,-0.135456,-0.1418826,-0.1100404,-0.0610403,0.0402446,-0.0553697,-0.0213307,-0.0135627,-0.017132,-0.0094894,-0.005661,0.0107004,-0.054658,-0.0080471,-0.0018315,-0.0009621,0.0056527,0.0502819,0.0121986,-0.0530342,-0.0385232,-0.0300105,-0.0314343,-0.0243796,-0.0135236,0.0089162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A66_P1","25km",5.8454185,9.2863644,10.5667786,10.0509669,11.2822998,12.4504723,1.7190946,0.0432106,0.0432654,0.043372,0.0433447,0.0434067,0.0434466,7.89e-05,0.2331042,0.4408348,0.618918,0.6049383,0.7670393,1.0313991,0.2299396,-0.7450436,-0.2893178,-0.1003535,0.0086901,0.4166071,0.5732626,0.3966618,53.6693077,91.1832848,114.6085892,103.1634236,121.0725021,125.7935333,23.1796382,-0.181349,-0.1740949,-0.1482327,-0.1306397,-0.0948848,-0.0319512,0.0491809,-0.650604,-0.4161833,-0.3069281,-0.2617734,-0.0826647,-0.0354999,0.1870229,-0.3427196,-0.1456393,-0.0620559,-0.0499799,0.0022809,0.4188854,0.181473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A66_P1","50km",9.0512299,10.0880217,10.8411942,10.5462986,11.2994711,11.4515762,1.0894831,0.043263,0.0432946,0.0433447,0.0433448,0.0433949,0.043427,7.43e-05,0.9471778,1.0330589,1.1046025,1.138557,1.2101006,1.397845,0.1913511,-1.2947733,-1.0895881,-0.9395211,-0.9928107,-0.8427437,-0.7974271,0.2223933,102.9131699,112.7650566,118.3836823,115.6636848,121.2823105,122.974205,8.976217,-0.1786932,-0.1771196,-0.1585758,-0.1532096,-0.1346658,-0.1169936,0.0298216,-0.7053115,-0.5621454,-0.4772866,-0.4929504,-0.4080915,-0.3119169,0.1644378,-0.6404257,-0.5279804,-0.4012843,-0.424784,-0.2980879,-0.2561418,0.1750851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A68_P1","110km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0240211,15.7016644,16.4775925,16.3927975,17.0561824,18.3739243,1.0211766,-0.0156623,0.0021414,0.0048276,0.0115808,0.0070683,0.0906891,0.0200005,-1.0962778,0.4467873,0.936671,2.7124247,1.3579339,18.571909,4.795372,0.0256486,0.6293851,0.9366587,2.5587952,1.409438,17.4726467,4.228109
"A68_P1","25km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.264679,15.6062508,16.2142296,16.0995619,16.6158619,17.6566887,0.7166033,-0.0298411,0.000889,0.0041677,0.0151753,0.0110166,0.1103998,0.0280685,-1.0992984,0.1732179,0.8086875,3.6318216,2.1348834,26.639513,7.3400274,0.0465551,0.4841086,0.9338296,3.2919336,1.7606831,26.3082371,6.5051803
"A68_P1","50km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4243078,15.5707588,16.0872498,16.0120964,16.4958611,17.3852825,0.6575438,-0.018516,6.9e-05,0.003471,0.0121615,0.0094433,0.0955143,0.0234282,-1.0498424,0.012086,0.6762625,2.3584905,1.97205,17.0195599,4.4879983,0.081632,0.4597267,0.8620053,2.0610617,1.7327389,17.0139332,3.5074576
"A69_P1","110km",-2.4227411,-0.6537546,-0.2444761,-0.004529,0.6201488,3.8949959,1.1168867,0.0054816,0.0059932,0.0067295,0.0067867,0.0075371,0.0082551,0.0008467,0.2017295,0.6597521,0.939262,1.3940806,1.5939475,5.1333971,1.2739207,-2.6587079,-0.0347274,0.5481381,0.5537176,0.9713176,3.7827315,1.0946168,31.4591331,37.4815369,40.8078194,45.5740585,44.3471756,117.1714401,16.9862143,0.0362706,0.0808901,0.0890097,0.0952169,0.0957946,0.2585222,0.0398003,0.3730354,0.8995904,2.0881407,2.495639,3.6080375,6.8426018,1.8091173,-2.7040896,-0.1766734,0.685772,1.0375033,2.118439,5.7453184,1.6894223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A69_P1","1km",-7.4316933,-1.0253752,-0.3575728,-0.3924394,0.2708129,5.6843132,1.4915392,0.005208,0.0058202,0.0062638,0.0064015,0.0070236,0.0079034,0.0007109,0.005034,0.0210138,0.0497298,0.0867421,0.1151709,0.3880573,0.0941974,-0.3879963,-0.0132001,0.0027862,0.0118402,0.0295096,0.3852618,0.0760382,22.4855099,34.3059454,38.6396847,42.7370874,43.5911713,173.9766388,17.0343574,0.056843,0.0813862,0.0890565,0.0979707,0.0999813,0.3584092,0.0324078,0.0112291,0.0276191,0.0500384,0.0693055,0.0917655,0.2597446,0.057333,-0.2549233,-0.0230772,-0.000296,-0.0020494,0.0189873,0.2570207,0.0514395,0.010723,0.0153529,0.0167998,0.0184814,0.0188607,0.0676112,0.0061135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A69_P1","25km",-4.3786976,-0.8921928,-0.2952841,-0.317104,0.2281521,4.8654411,1.2771264,0.0052494,0.0058559,0.0063053,0.0064695,0.0071317,0.0080536,0.0007473,0.0929663,0.2383222,0.4615351,0.4999738,0.6978029,1.3762227,0.3098752,-1.0951998,-0.0707393,0.1509383,0.173585,0.4229431,1.3375466,0.3460619,27.9699898,35.4836435,39.5683746,43.3082555,43.0591307,149.9172058,16.1571029,0.0635624,0.0831426,0.089606,0.0981324,0.09767,0.3036658,0.0307267,0.2510336,0.5725406,1.1809328,1.3915508,1.8610244,4.4746861,0.9894091,-4.4145555,-0.3037311,0.2087666,0.3753858,1.0505219,4.1520095,1.0548086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
